participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,player.id_in_group,player.answer,player.correct_individual,player.payoff,group.id_in_subsession,group.consensus,group.ready,group.correct_consensus,group.stimulus,group.vowel,group.intensity,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
14,jetfb5kc,,0,555,1400,confidence_audio,80,GetStim,10.71.9.189,2017-04-20 06:23:56.461868+00:00,0,1,,,2,,,0,7,,,,,,,145,je0942iu,,,,,,0
15,nxjnaz7x,,0,972,1400,confidence_audio,139,DiscussWaitPage,10.71.9.99,2017-04-20 06:24:54.144761+00:00,0,1,,,1,,,0,8,,,,,,,145,je0942iu,,,,,,0
16,xy33r4v1,,0,971,1400,confidence_audio,139,Discuss,10.71.9.63,2017-04-20 06:25:14.169298+00:00,0,1,,,2,,,0,8,,,,,,,145,je0942iu,,,,,,0
17,wi3yxq10,,0,287,1400,confidence_audio,41,Feedback,10.71.9.92,2017-04-20 06:25:43.726149+00:00,0,1,,,1,,,0,9,,,,,,,145,je0942iu,,,,,,0
18,2yx71as8,,0,287,1400,confidence_audio,41,Feedback,10.71.9.73,2017-04-20 06:25:54.211126+00:00,0,1,,,2,,,0,9,,,,,,,145,je0942iu,,,,,,0
19,be9pn0an,,0,0,1400,,,,,,0,0,,,1,,,0,10,,,,,,,145,je0942iu,,,,,,0
20,xxffderp,,0,0,1400,,,,,,0,0,,,2,,,0,10,,,,,,,145,je0942iu,,,,,,0
21,s1yjq03n,,0,0,1400,,,,,,0,0,,,1,,,0,11,,,,,,,145,je0942iu,,,,,,0
22,q1kwolgs,,0,0,1400,,,,,,0,0,,,2,,,0,11,,,,,,,145,je0942iu,,,,,,0
23,eu0htfbk,,0,0,1400,,,,,,0,0,,,1,,,0,12,,,,,,,145,je0942iu,,,,,,0
24,mjke4nrl,,0,0,1400,,,,,,0,0,,,2,,,0,12,,,,,,,145,je0942iu,,,,,,0
25,3raivrdl,,0,0,1400,,,,,,0,0,,,1,,,0,13,,,,,,,145,je0942iu,,,,,,0
26,71k3lu7d,,0,0,1400,,,,,,0,0,,,2,,,0,13,,,,,,,145,je0942iu,,,,,,0
27,s40nzf3j,,0,0,1400,,,,,,0,0,,,1,,,0,14,,,,,,,145,je0942iu,,,,,,0
28,9abjuiud,,0,0,1400,,,,,,0,0,,,2,,,0,14,,,,,,,145,je0942iu,,,,,,0
29,jocpaze0,,0,0,1400,,,,,,0,0,,,1,,,0,15,,,,,,,145,je0942iu,,,,,,0
30,af0dqczw,,0,0,1400,,,,,,0,0,,,2,,,0,15,,,,,,,145,je0942iu,,,,,,0
1,y4ec11gq,,0,2,1400,confidence_audio,1,GetStim,10.71.9.92,2017-04-20 06:22:58.389572+00:00,0,1,,,1,,,0,1,,,,,,,146,je0942iu,,,,,,0
2,hofarvza,,0,1,1400,confidence_audio,1,Introduction,10.71.9.157,2017-04-20 06:22:58.419591+00:00,0,1,,,2,,,0,1,,,,,,,146,je0942iu,,,,,,0
3,lmsme64z,,0,1,1400,confidence_audio,1,Introduction,10.71.9.107,2017-04-20 06:22:58.444609+00:00,0,1,,,1,,,0,2,,,,,,,146,je0942iu,,,,,,0
4,unopi3hk,,0,2,1400,confidence_audio,1,GetStim,10.71.9.73,2017-04-20 06:22:58.552843+00:00,0,1,,,2,,,0,2,,,,,,,146,je0942iu,,,,,,0
5,tu1z12uj,,0,539,1400,confidence_audio,77,Feedback,10.71.9.215,2017-04-20 06:22:58.560849+00:00,0,1,,,1,,,0,3,,,,,,,146,je0942iu,,,,,,0
6,i73tumgv,,0,539,1400,confidence_audio,77,Feedback,10.71.9.182,2017-04-20 06:22:58.569975+00:00,0,1,,,2,,,0,3,,,,,,,146,je0942iu,,,,,,0
7,3vslhxhl,,0,1,1400,,,,10.71.9.251,2017-04-20 06:22:58.688561+00:00,0,1,,,1,,,0,4,,,,,,,146,je0942iu,,,,,,0
8,rlrtxqyi,,0,1,1400,,,,10.71.9.251,2017-04-20 06:23:00.038597+00:00,0,1,,,2,,,0,4,,,,,,,146,je0942iu,,,,,,0
9,54n64qal,,0,1,1400,,,,10.71.9.157,2017-04-20 06:23:00.081632+00:00,0,1,,,1,,,0,5,,,,,,,146,je0942iu,,,,,,0
10,q186j3tl,,0,1,1400,confidence_audio,1,Introduction,10.71.9.107,2017-04-20 06:23:00.161691+00:00,0,1,,,2,,,0,5,,,,,,,146,je0942iu,,,,,,0
11,u94orwde,,0,448,1400,confidence_audio,64,Feedback,10.71.9.251,2017-04-20 06:23:00.202721+00:00,0,1,,,1,,,0,6,,,,,,,146,je0942iu,,,,,,0
12,u9ejo4df,,0,448,1400,confidence_audio,64,Feedback,10.71.9.157,2017-04-20 06:23:00.219734+00:00,0,1,,,2,,,0,6,,,,,,,146,je0942iu,,,,,,0
13,2sraso81,,0,553,1400,confidence_audio,79,Feedback,10.71.9.107,2017-04-20 06:23:00.601939+00:00,0,1,,,1,,,0,7,,,,,,,146,je0942iu,,,,,,0
14,jetfb5kc,,0,555,1400,confidence_audio,80,GetStim,10.71.9.189,2017-04-20 06:23:56.461868+00:00,0,1,,,2,,,0,7,,,,,,,146,je0942iu,,,,,,0
15,nxjnaz7x,,0,972,1400,confidence_audio,139,DiscussWaitPage,10.71.9.99,2017-04-20 06:24:54.144761+00:00,0,1,,,1,,,0,8,,,,,,,146,je0942iu,,,,,,0
16,xy33r4v1,,0,971,1400,confidence_audio,139,Discuss,10.71.9.63,2017-04-20 06:25:14.169298+00:00,0,1,,,2,,,0,8,,,,,,,146,je0942iu,,,,,,0
17,wi3yxq10,,0,287,1400,confidence_audio,41,Feedback,10.71.9.92,2017-04-20 06:25:43.726149+00:00,0,1,,,1,,,0,9,,,,,,,146,je0942iu,,,,,,0
18,2yx71as8,,0,287,1400,confidence_audio,41,Feedback,10.71.9.73,2017-04-20 06:25:54.211126+00:00,0,1,,,2,,,0,9,,,,,,,146,je0942iu,,,,,,0
19,be9pn0an,,0,0,1400,,,,,,0,0,,,1,,,0,10,,,,,,,146,je0942iu,,,,,,0
20,xxffderp,,0,0,1400,,,,,,0,0,,,2,,,0,10,,,,,,,146,je0942iu,,,,,,0
21,s1yjq03n,,0,0,1400,,,,,,0,0,,,1,,,0,11,,,,,,,146,je0942iu,,,,,,0
22,q1kwolgs,,0,0,1400,,,,,,0,0,,,2,,,0,11,,,,,,,146,je0942iu,,,,,,0
23,eu0htfbk,,0,0,1400,,,,,,0,0,,,1,,,0,12,,,,,,,146,je0942iu,,,,,,0
24,mjke4nrl,,0,0,1400,,,,,,0,0,,,2,,,0,12,,,,,,,146,je0942iu,,,,,,0
25,3raivrdl,,0,0,1400,,,,,,0,0,,,1,,,0,13,,,,,,,146,je0942iu,,,,,,0
26,71k3lu7d,,0,0,1400,,,,,,0,0,,,2,,,0,13,,,,,,,146,je0942iu,,,,,,0
27,s40nzf3j,,0,0,1400,,,,,,0,0,,,1,,,0,14,,,,,,,146,je0942iu,,,,,,0
28,9abjuiud,,0,0,1400,,,,,,0,0,,,2,,,0,14,,,,,,,146,je0942iu,,,,,,0
29,jocpaze0,,0,0,1400,,,,,,0,0,,,1,,,0,15,,,,,,,146,je0942iu,,,,,,0
30,af0dqczw,,0,0,1400,,,,,,0,0,,,2,,,0,15,,,,,,,146,je0942iu,,,,,,0
1,y4ec11gq,,0,2,1400,confidence_audio,1,GetStim,10.71.9.92,2017-04-20 06:22:58.389572+00:00,0,1,,,1,,,0,1,,,,,,,147,je0942iu,,,,,,0
2,hofarvza,,0,1,1400,confidence_audio,1,Introduction,10.71.9.157,2017-04-20 06:22:58.419591+00:00,0,1,,,2,,,0,1,,,,,,,147,je0942iu,,,,,,0
3,lmsme64z,,0,1,1400,confidence_audio,1,Introduction,10.71.9.107,2017-04-20 06:22:58.444609+00:00,0,1,,,1,,,0,2,,,,,,,147,je0942iu,,,,,,0
4,unopi3hk,,0,2,1400,confidence_audio,1,GetStim,10.71.9.73,2017-04-20 06:22:58.552843+00:00,0,1,,,2,,,0,2,,,,,,,147,je0942iu,,,,,,0
5,tu1z12uj,,0,539,1400,confidence_audio,77,Feedback,10.71.9.215,2017-04-20 06:22:58.560849+00:00,0,1,,,1,,,0,3,,,,,,,147,je0942iu,,,,,,0
6,i73tumgv,,0,539,1400,confidence_audio,77,Feedback,10.71.9.182,2017-04-20 06:22:58.569975+00:00,0,1,,,2,,,0,3,,,,,,,147,je0942iu,,,,,,0
7,3vslhxhl,,0,1,1400,,,,10.71.9.251,2017-04-20 06:22:58.688561+00:00,0,1,,,1,,,0,4,,,,,,,147,je0942iu,,,,,,0
8,rlrtxqyi,,0,1,1400,,,,10.71.9.251,2017-04-20 06:23:00.038597+00:00,0,1,,,2,,,0,4,,,,,,,147,je0942iu,,,,,,0
9,54n64qal,,0,1,1400,,,,10.71.9.157,2017-04-20 06:23:00.081632+00:00,0,1,,,1,,,0,5,,,,,,,147,je0942iu,,,,,,0
10,q186j3tl,,0,1,1400,confidence_audio,1,Introduction,10.71.9.107,2017-04-20 06:23:00.161691+00:00,0,1,,,2,,,0,5,,,,,,,147,je0942iu,,,,,,0
11,u94orwde,,0,448,1400,confidence_audio,64,Feedback,10.71.9.251,2017-04-20 06:23:00.202721+00:00,0,1,,,1,,,0,6,,,,,,,147,je0942iu,,,,,,0
12,u9ejo4df,,0,448,1400,confidence_audio,64,Feedback,10.71.9.157,2017-04-20 06:23:00.219734+00:00,0,1,,,2,,,0,6,,,,,,,147,je0942iu,,,,,,0
13,2sraso81,,0,553,1400,confidence_audio,79,Feedback,10.71.9.107,2017-04-20 06:23:00.601939+00:00,0,1,,,1,,,0,7,,,,,,,147,je0942iu,,,,,,0
14,jetfb5kc,,0,555,1400,confidence_audio,80,GetStim,10.71.9.189,2017-04-20 06:23:56.461868+00:00,0,1,,,2,,,0,7,,,,,,,147,je0942iu,,,,,,0
15,nxjnaz7x,,0,972,1400,confidence_audio,139,DiscussWaitPage,10.71.9.99,2017-04-20 06:24:54.144761+00:00,0,1,,,1,,,0,8,,,,,,,147,je0942iu,,,,,,0
16,xy33r4v1,,0,971,1400,confidence_audio,139,Discuss,10.71.9.63,2017-04-20 06:25:14.169298+00:00,0,1,,,2,,,0,8,,,,,,,147,je0942iu,,,,,,0
17,wi3yxq10,,0,287,1400,confidence_audio,41,Feedback,10.71.9.92,2017-04-20 06:25:43.726149+00:00,0,1,,,1,,,0,9,,,,,,,147,je0942iu,,,,,,0
18,2yx71as8,,0,287,1400,confidence_audio,41,Feedback,10.71.9.73,2017-04-20 06:25:54.211126+00:00,0,1,,,2,,,0,9,,,,,,,147,je0942iu,,,,,,0
19,be9pn0an,,0,0,1400,,,,,,0,0,,,1,,,0,10,,,,,,,147,je0942iu,,,,,,0
20,xxffderp,,0,0,1400,,,,,,0,0,,,2,,,0,10,,,,,,,147,je0942iu,,,,,,0
21,s1yjq03n,,0,0,1400,,,,,,0,0,,,1,,,0,11,,,,,,,147,je0942iu,,,,,,0
22,q1kwolgs,,0,0,1400,,,,,,0,0,,,2,,,0,11,,,,,,,147,je0942iu,,,,,,0
23,eu0htfbk,,0,0,1400,,,,,,0,0,,,1,,,0,12,,,,,,,147,je0942iu,,,,,,0
24,mjke4nrl,,0,0,1400,,,,,,0,0,,,2,,,0,12,,,,,,,147,je0942iu,,,,,,0
25,3raivrdl,,0,0,1400,,,,,,0,0,,,1,,,0,13,,,,,,,147,je0942iu,,,,,,0
26,71k3lu7d,,0,0,1400,,,,,,0,0,,,2,,,0,13,,,,,,,147,je0942iu,,,,,,0
27,s40nzf3j,,0,0,1400,,,,,,0,0,,,1,,,0,14,,,,,,,147,je0942iu,,,,,,0
28,9abjuiud,,0,0,1400,,,,,,0,0,,,2,,,0,14,,,,,,,147,je0942iu,,,,,,0
29,jocpaze0,,0,0,1400,,,,,,0,0,,,1,,,0,15,,,,,,,147,je0942iu,,,,,,0
30,af0dqczw,,0,0,1400,,,,,,0,0,,,2,,,0,15,,,,,,,147,je0942iu,,,,,,0
1,y4ec11gq,,0,2,1400,confidence_audio,1,GetStim,10.71.9.92,2017-04-20 06:22:58.389572+00:00,0,1,,,1,,,0,1,,,,,,,148,je0942iu,,,,,,0
2,hofarvza,,0,1,1400,confidence_audio,1,Introduction,10.71.9.157,2017-04-20 06:22:58.419591+00:00,0,1,,,2,,,0,1,,,,,,,148,je0942iu,,,,,,0
3,lmsme64z,,0,1,1400,confidence_audio,1,Introduction,10.71.9.107,2017-04-20 06:22:58.444609+00:00,0,1,,,1,,,0,2,,,,,,,148,je0942iu,,,,,,0
4,unopi3hk,,0,2,1400,confidence_audio,1,GetStim,10.71.9.73,2017-04-20 06:22:58.552843+00:00,0,1,,,2,,,0,2,,,,,,,148,je0942iu,,,,,,0
5,tu1z12uj,,0,539,1400,confidence_audio,77,Feedback,10.71.9.215,2017-04-20 06:22:58.560849+00:00,0,1,,,1,,,0,3,,,,,,,148,je0942iu,,,,,,0
6,i73tumgv,,0,539,1400,confidence_audio,77,Feedback,10.71.9.182,2017-04-20 06:22:58.569975+00:00,0,1,,,2,,,0,3,,,,,,,148,je0942iu,,,,,,0
7,3vslhxhl,,0,1,1400,,,,10.71.9.251,2017-04-20 06:22:58.688561+00:00,0,1,,,1,,,0,4,,,,,,,148,je0942iu,,,,,,0
8,rlrtxqyi,,0,1,1400,,,,10.71.9.251,2017-04-20 06:23:00.038597+00:00,0,1,,,2,,,0,4,,,,,,,148,je0942iu,,,,,,0
9,54n64qal,,0,1,1400,,,,10.71.9.157,2017-04-20 06:23:00.081632+00:00,0,1,,,1,,,0,5,,,,,,,148,je0942iu,,,,,,0
10,q186j3tl,,0,1,1400,confidence_audio,1,Introduction,10.71.9.107,2017-04-20 06:23:00.161691+00:00,0,1,,,2,,,0,5,,,,,,,148,je0942iu,,,,,,0
11,u94orwde,,0,448,1400,confidence_audio,64,Feedback,10.71.9.251,2017-04-20 06:23:00.202721+00:00,0,1,,,1,,,0,6,,,,,,,148,je0942iu,,,,,,0
12,u9ejo4df,,0,448,1400,confidence_audio,64,Feedback,10.71.9.157,2017-04-20 06:23:00.219734+00:00,0,1,,,2,,,0,6,,,,,,,148,je0942iu,,,,,,0
13,2sraso81,,0,553,1400,confidence_audio,79,Feedback,10.71.9.107,2017-04-20 06:23:00.601939+00:00,0,1,,,1,,,0,7,,,,,,,148,je0942iu,,,,,,0
14,jetfb5kc,,0,555,1400,confidence_audio,80,GetStim,10.71.9.189,2017-04-20 06:23:56.461868+00:00,0,1,,,2,,,0,7,,,,,,,148,je0942iu,,,,,,0
15,nxjnaz7x,,0,972,1400,confidence_audio,139,DiscussWaitPage,10.71.9.99,2017-04-20 06:24:54.144761+00:00,0,1,,,1,,,0,8,,,,,,,148,je0942iu,,,,,,0
16,xy33r4v1,,0,971,1400,confidence_audio,139,Discuss,10.71.9.63,2017-04-20 06:25:14.169298+00:00,0,1,,,2,,,0,8,,,,,,,148,je0942iu,,,,,,0
17,wi3yxq10,,0,287,1400,confidence_audio,41,Feedback,10.71.9.92,2017-04-20 06:25:43.726149+00:00,0,1,,,1,,,0,9,,,,,,,148,je0942iu,,,,,,0
18,2yx71as8,,0,287,1400,confidence_audio,41,Feedback,10.71.9.73,2017-04-20 06:25:54.211126+00:00,0,1,,,2,,,0,9,,,,,,,148,je0942iu,,,,,,0
19,be9pn0an,,0,0,1400,,,,,,0,0,,,1,,,0,10,,,,,,,148,je0942iu,,,,,,0
20,xxffderp,,0,0,1400,,,,,,0,0,,,2,,,0,10,,,,,,,148,je0942iu,,,,,,0
21,s1yjq03n,,0,0,1400,,,,,,0,0,,,1,,,0,11,,,,,,,148,je0942iu,,,,,,0
22,q1kwolgs,,0,0,1400,,,,,,0,0,,,2,,,0,11,,,,,,,148,je0942iu,,,,,,0
23,eu0htfbk,,0,0,1400,,,,,,0,0,,,1,,,0,12,,,,,,,148,je0942iu,,,,,,0
24,mjke4nrl,,0,0,1400,,,,,,0,0,,,2,,,0,12,,,,,,,148,je0942iu,,,,,,0
25,3raivrdl,,0,0,1400,,,,,,0,0,,,1,,,0,13,,,,,,,148,je0942iu,,,,,,0
26,71k3lu7d,,0,0,1400,,,,,,0,0,,,2,,,0,13,,,,,,,148,je0942iu,,,,,,0
27,s40nzf3j,,0,0,1400,,,,,,0,0,,,1,,,0,14,,,,,,,148,je0942iu,,,,,,0
28,9abjuiud,,0,0,1400,,,,,,0,0,,,2,,,0,14,,,,,,,148,je0942iu,,,,,,0
29,jocpaze0,,0,0,1400,,,,,,0,0,,,1,,,0,15,,,,,,,148,je0942iu,,,,,,0
30,af0dqczw,,0,0,1400,,,,,,0,0,,,2,,,0,15,,,,,,,148,je0942iu,,,,,,0
1,y4ec11gq,,0,2,1400,confidence_audio,1,GetStim,10.71.9.92,2017-04-20 06:22:58.389572+00:00,0,1,,,1,,,0,1,,,,,,,149,je0942iu,,,,,,0
2,hofarvza,,0,1,1400,confidence_audio,1,Introduction,10.71.9.157,2017-04-20 06:22:58.419591+00:00,0,1,,,2,,,0,1,,,,,,,149,je0942iu,,,,,,0
3,lmsme64z,,0,1,1400,confidence_audio,1,Introduction,10.71.9.107,2017-04-20 06:22:58.444609+00:00,0,1,,,1,,,0,2,,,,,,,149,je0942iu,,,,,,0
4,unopi3hk,,0,2,1400,confidence_audio,1,GetStim,10.71.9.73,2017-04-20 06:22:58.552843+00:00,0,1,,,2,,,0,2,,,,,,,149,je0942iu,,,,,,0
5,tu1z12uj,,0,539,1400,confidence_audio,77,Feedback,10.71.9.215,2017-04-20 06:22:58.560849+00:00,0,1,,,1,,,0,3,,,,,,,149,je0942iu,,,,,,0
6,i73tumgv,,0,539,1400,confidence_audio,77,Feedback,10.71.9.182,2017-04-20 06:22:58.569975+00:00,0,1,,,2,,,0,3,,,,,,,149,je0942iu,,,,,,0
7,3vslhxhl,,0,1,1400,,,,10.71.9.251,2017-04-20 06:22:58.688561+00:00,0,1,,,1,,,0,4,,,,,,,149,je0942iu,,,,,,0
8,rlrtxqyi,,0,1,1400,,,,10.71.9.251,2017-04-20 06:23:00.038597+00:00,0,1,,,2,,,0,4,,,,,,,149,je0942iu,,,,,,0
9,54n64qal,,0,1,1400,,,,10.71.9.157,2017-04-20 06:23:00.081632+00:00,0,1,,,1,,,0,5,,,,,,,149,je0942iu,,,,,,0
10,q186j3tl,,0,1,1400,confidence_audio,1,Introduction,10.71.9.107,2017-04-20 06:23:00.161691+00:00,0,1,,,2,,,0,5,,,,,,,149,je0942iu,,,,,,0
11,u94orwde,,0,448,1400,confidence_audio,64,Feedback,10.71.9.251,2017-04-20 06:23:00.202721+00:00,0,1,,,1,,,0,6,,,,,,,149,je0942iu,,,,,,0
12,u9ejo4df,,0,448,1400,confidence_audio,64,Feedback,10.71.9.157,2017-04-20 06:23:00.219734+00:00,0,1,,,2,,,0,6,,,,,,,149,je0942iu,,,,,,0
13,2sraso81,,0,553,1400,confidence_audio,79,Feedback,10.71.9.107,2017-04-20 06:23:00.601939+00:00,0,1,,,1,,,0,7,,,,,,,149,je0942iu,,,,,,0
14,jetfb5kc,,0,555,1400,confidence_audio,80,GetStim,10.71.9.189,2017-04-20 06:23:56.461868+00:00,0,1,,,2,,,0,7,,,,,,,149,je0942iu,,,,,,0
15,nxjnaz7x,,0,972,1400,confidence_audio,139,DiscussWaitPage,10.71.9.99,2017-04-20 06:24:54.144761+00:00,0,1,,,1,,,0,8,,,,,,,149,je0942iu,,,,,,0
16,xy33r4v1,,0,971,1400,confidence_audio,139,Discuss,10.71.9.63,2017-04-20 06:25:14.169298+00:00,0,1,,,2,,,0,8,,,,,,,149,je0942iu,,,,,,0
17,wi3yxq10,,0,287,1400,confidence_audio,41,Feedback,10.71.9.92,2017-04-20 06:25:43.726149+00:00,0,1,,,1,,,0,9,,,,,,,149,je0942iu,,,,,,0
18,2yx71as8,,0,287,1400,confidence_audio,41,Feedback,10.71.9.73,2017-04-20 06:25:54.211126+00:00,0,1,,,2,,,0,9,,,,,,,149,je0942iu,,,,,,0
19,be9pn0an,,0,0,1400,,,,,,0,0,,,1,,,0,10,,,,,,,149,je0942iu,,,,,,0
20,xxffderp,,0,0,1400,,,,,,0,0,,,2,,,0,10,,,,,,,149,je0942iu,,,,,,0
21,s1yjq03n,,0,0,1400,,,,,,0,0,,,1,,,0,11,,,,,,,149,je0942iu,,,,,,0
22,q1kwolgs,,0,0,1400,,,,,,0,0,,,2,,,0,11,,,,,,,149,je0942iu,,,,,,0
23,eu0htfbk,,0,0,1400,,,,,,0,0,,,1,,,0,12,,,,,,,149,je0942iu,,,,,,0
24,mjke4nrl,,0,0,1400,,,,,,0,0,,,2,,,0,12,,,,,,,149,je0942iu,,,,,,0
25,3raivrdl,,0,0,1400,,,,,,0,0,,,1,,,0,13,,,,,,,149,je0942iu,,,,,,0
26,71k3lu7d,,0,0,1400,,,,,,0,0,,,2,,,0,13,,,,,,,149,je0942iu,,,,,,0
27,s40nzf3j,,0,0,1400,,,,,,0,0,,,1,,,0,14,,,,,,,149,je0942iu,,,,,,0
28,9abjuiud,,0,0,1400,,,,,,0,0,,,2,,,0,14,,,,,,,149,je0942iu,,,,,,0
29,jocpaze0,,0,0,1400,,,,,,0,0,,,1,,,0,15,,,,,,,149,je0942iu,,,,,,0
30,af0dqczw,,0,0,1400,,,,,,0,0,,,2,,,0,15,,,,,,,149,je0942iu,,,,,,0
1,y4ec11gq,,0,2,1400,confidence_audio,1,GetStim,10.71.9.92,2017-04-20 06:22:58.389572+00:00,0,1,,,1,,,0,1,,,,,,,150,je0942iu,,,,,,0
2,hofarvza,,0,1,1400,confidence_audio,1,Introduction,10.71.9.157,2017-04-20 06:22:58.419591+00:00,0,1,,,2,,,0,1,,,,,,,150,je0942iu,,,,,,0
3,lmsme64z,,0,1,1400,confidence_audio,1,Introduction,10.71.9.107,2017-04-20 06:22:58.444609+00:00,0,1,,,1,,,0,2,,,,,,,150,je0942iu,,,,,,0
4,unopi3hk,,0,2,1400,confidence_audio,1,GetStim,10.71.9.73,2017-04-20 06:22:58.552843+00:00,0,1,,,2,,,0,2,,,,,,,150,je0942iu,,,,,,0
5,tu1z12uj,,0,539,1400,confidence_audio,77,Feedback,10.71.9.215,2017-04-20 06:22:58.560849+00:00,0,1,,,1,,,0,3,,,,,,,150,je0942iu,,,,,,0
6,i73tumgv,,0,539,1400,confidence_audio,77,Feedback,10.71.9.182,2017-04-20 06:22:58.569975+00:00,0,1,,,2,,,0,3,,,,,,,150,je0942iu,,,,,,0
7,3vslhxhl,,0,1,1400,,,,10.71.9.251,2017-04-20 06:22:58.688561+00:00,0,1,,,1,,,0,4,,,,,,,150,je0942iu,,,,,,0
8,rlrtxqyi,,0,1,1400,,,,10.71.9.251,2017-04-20 06:23:00.038597+00:00,0,1,,,2,,,0,4,,,,,,,150,je0942iu,,,,,,0
9,54n64qal,,0,1,1400,,,,10.71.9.157,2017-04-20 06:23:00.081632+00:00,0,1,,,1,,,0,5,,,,,,,150,je0942iu,,,,,,0
10,q186j3tl,,0,1,1400,confidence_audio,1,Introduction,10.71.9.107,2017-04-20 06:23:00.161691+00:00,0,1,,,2,,,0,5,,,,,,,150,je0942iu,,,,,,0
11,u94orwde,,0,448,1400,confidence_audio,64,Feedback,10.71.9.251,2017-04-20 06:23:00.202721+00:00,0,1,,,1,,,0,6,,,,,,,150,je0942iu,,,,,,0
12,u9ejo4df,,0,448,1400,confidence_audio,64,Feedback,10.71.9.157,2017-04-20 06:23:00.219734+00:00,0,1,,,2,,,0,6,,,,,,,150,je0942iu,,,,,,0
13,2sraso81,,0,553,1400,confidence_audio,79,Feedback,10.71.9.107,2017-04-20 06:23:00.601939+00:00,0,1,,,1,,,0,7,,,,,,,150,je0942iu,,,,,,0
14,jetfb5kc,,0,555,1400,confidence_audio,80,GetStim,10.71.9.189,2017-04-20 06:23:56.461868+00:00,0,1,,,2,,,0,7,,,,,,,150,je0942iu,,,,,,0
15,nxjnaz7x,,0,972,1400,confidence_audio,139,DiscussWaitPage,10.71.9.99,2017-04-20 06:24:54.144761+00:00,0,1,,,1,,,0,8,,,,,,,150,je0942iu,,,,,,0
16,xy33r4v1,,0,971,1400,confidence_audio,139,Discuss,10.71.9.63,2017-04-20 06:25:14.169298+00:00,0,1,,,2,,,0,8,,,,,,,150,je0942iu,,,,,,0
17,wi3yxq10,,0,287,1400,confidence_audio,41,Feedback,10.71.9.92,2017-04-20 06:25:43.726149+00:00,0,1,,,1,,,0,9,,,,,,,150,je0942iu,,,,,,0
18,2yx71as8,,0,287,1400,confidence_audio,41,Feedback,10.71.9.73,2017-04-20 06:25:54.211126+00:00,0,1,,,2,,,0,9,,,,,,,150,je0942iu,,,,,,0
19,be9pn0an,,0,0,1400,,,,,,0,0,,,1,,,0,10,,,,,,,150,je0942iu,,,,,,0
20,xxffderp,,0,0,1400,,,,,,0,0,,,2,,,0,10,,,,,,,150,je0942iu,,,,,,0
21,s1yjq03n,,0,0,1400,,,,,,0,0,,,1,,,0,11,,,,,,,150,je0942iu,,,,,,0
22,q1kwolgs,,0,0,1400,,,,,,0,0,,,2,,,0,11,,,,,,,150,je0942iu,,,,,,0
23,eu0htfbk,,0,0,1400,,,,,,0,0,,,1,,,0,12,,,,,,,150,je0942iu,,,,,,0
24,mjke4nrl,,0,0,1400,,,,,,0,0,,,2,,,0,12,,,,,,,150,je0942iu,,,,,,0
25,3raivrdl,,0,0,1400,,,,,,0,0,,,1,,,0,13,,,,,,,150,je0942iu,,,,,,0
26,71k3lu7d,,0,0,1400,,,,,,0,0,,,2,,,0,13,,,,,,,150,je0942iu,,,,,,0
27,s40nzf3j,,0,0,1400,,,,,,0,0,,,1,,,0,14,,,,,,,150,je0942iu,,,,,,0
28,9abjuiud,,0,0,1400,,,,,,0,0,,,2,,,0,14,,,,,,,150,je0942iu,,,,,,0
29,jocpaze0,,0,0,1400,,,,,,0,0,,,1,,,0,15,,,,,,,150,je0942iu,,,,,,0
30,af0dqczw,,0,0,1400,,,,,,0,0,,,2,,,0,15,,,,,,,150,je0942iu,,,,,,0
1,y4ec11gq,,0,2,1400,confidence_audio,1,GetStim,10.71.9.92,2017-04-20 06:22:58.389572+00:00,0,1,,,1,,,0,1,,,,,,,151,je0942iu,,,,,,0
2,hofarvza,,0,1,1400,confidence_audio,1,Introduction,10.71.9.157,2017-04-20 06:22:58.419591+00:00,0,1,,,2,,,0,1,,,,,,,151,je0942iu,,,,,,0
3,lmsme64z,,0,1,1400,confidence_audio,1,Introduction,10.71.9.107,2017-04-20 06:22:58.444609+00:00,0,1,,,1,,,0,2,,,,,,,151,je0942iu,,,,,,0
4,unopi3hk,,0,2,1400,confidence_audio,1,GetStim,10.71.9.73,2017-04-20 06:22:58.552843+00:00,0,1,,,2,,,0,2,,,,,,,151,je0942iu,,,,,,0
5,tu1z12uj,,0,539,1400,confidence_audio,77,Feedback,10.71.9.215,2017-04-20 06:22:58.560849+00:00,0,1,,,1,,,0,3,,,,,,,151,je0942iu,,,,,,0
6,i73tumgv,,0,539,1400,confidence_audio,77,Feedback,10.71.9.182,2017-04-20 06:22:58.569975+00:00,0,1,,,2,,,0,3,,,,,,,151,je0942iu,,,,,,0
7,3vslhxhl,,0,1,1400,,,,10.71.9.251,2017-04-20 06:22:58.688561+00:00,0,1,,,1,,,0,4,,,,,,,151,je0942iu,,,,,,0
8,rlrtxqyi,,0,1,1400,,,,10.71.9.251,2017-04-20 06:23:00.038597+00:00,0,1,,,2,,,0,4,,,,,,,151,je0942iu,,,,,,0
